specObjID,bestObjID,plate,mjd,fiberID,survey,class,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
1.0291E+19,1237663542605317423,9140,58039,988,eboss,GALAXY,STARBURST,321.3239,-0.539624,22.95213,21.69993,20.93779,20.64282,20.36662
1.029642E+19,1237656567046275545,9145,58041,225,eboss,GALAXY,STARBURST,330.6391,-1.257249,21.85407,20.96503,22.02726,22.13541,22.06808
1.029751E+19,1237656906343318251,9146,58042,113,eboss,GALAXY,STARBURST,333.1625,-0.990499,22.30778,21.76351,21.1302,20.84693,20.26744
1.029773E+19,1237663542610428400,9146,58042,898,eboss,GALAXY,STARBURST,333.0322,-0.591702,22.11701,21.79334,21.04721,20.719,20.53804
1.029861E+19,1237656567048569010,9147,58038,10,eboss,GALAXY,STARBURST,335.9727,-1.165421,21.95481,21.68528,21.35208,21.42867,22.18647
1.030209E+19,1237678881548861543,9150,58043,370,eboss,GALAXY,STARBURST,340.274,-1.459278,22.29576,21.21661,21.60933,21.77329,22.82702
1.030654E+19,1237663783118766932,9154,58013,193,eboss,GALAXY,STARBURST,348.9028,-0.758637,22.46737,21.83206,21.15637,21.05434,20.65063
1.031351E+19,1237678620084011495,9160,57656,969,eboss,GALAXY,BROADLINE,318.4811,2.623262,20.19861,18.45811,17.59751,17.06245,16.58961
1.032004E+19,1237678596467327683,9166,58051,157,eboss,GALAXY,STARBURST,331.4209,1.458639,20.65146,20.27973,19.88477,20.00177,19.88777
1.032005E+19,1237678617405227634,9166,58051,183,eboss,GALAXY,STARFORMING,331.2259,0.8898458,21.72804,20.96733,20.63911,20.35808,20.28752
1.032344E+19,1237663479797449348,9169,58069,234,eboss,GALAXY,STARFORMING,337.4463,0.4511777,22.6537,21.84578,21.17678,20.66048,20.36069
1.03235E+19,1237663544222614426,9169,58069,440,eboss,GALAXY,STARBURST,336.584,0.734145,22.64415,21.58923,20.89675,20.61453,20.2572
1.032475E+19,1237678596471259292,9170,58048,897,eboss,GALAXY,STARBURST,340.2813,1.728869,22.02843,22.10795,21.54193,21.79811,22.10743
1.03257E+19,1237663544224841932,9171,58068,252,eboss,GALAXY,STARBURST,341.6919,0.6396629,22.39391,21.81044,21.88716,21.54208,22.05781
1.033016E+19,1237663463144424057,9175,58049,104,eboss,GALAXY,STARBURST,351.4222,1.118104,24.07059,21.8135,21.31895,21.01303,20.59415
1.033148E+19,1237678597550702749,9176,58080,824,eboss,GALAXY,STARBURST,353.2943,2.693221,23.10527,22.08499,22.96108,22.06546,22.80867
1.033238E+19,1237657191977386258,9177,58044,5,eboss,GALAXY,STARBURST,356.4308,0.8138883,22.02656,21.80643,21.17272,21.0609,20.5991
1.033239E+19,1237656909037830784,9177,58044,34,eboss,GALAXY,STARBURST,356.3766,1.151251,23.495,21.88973,21.29887,21.00339,20.8727
1.036738E+19,1237678882093466156,9208,57688,350,eboss,GALAXY,STARBURST,357.956,-1.369194,22.39515,22.93722,22.03884,21.7242,20.62272
1.036961E+19,1237678881554957211,9210,57656,249,eboss,GALAXY,STARBURST,354.2805,-1.800542,23.03121,23.08733,22.39231,21.79397,21.27658
1.039212E+19,1237679027037340395,9230,58021,246,eboss,GALAXY,STARBURST,327.8979,-1.872554,23.38636,23.5259,21.95064,21.50928,21.63398
1.039893E+19,1237678881545388595,9236,57685,424,eboss,GALAXY,STARBURST,332.3192,-1.438775,23.87635,22.78427,22.1618,21.7749,21.76657
1.048344E+19,1237678890138404022,9311,57743,688,eboss,GALAXY,BROADLINE,41.49694,-1.465441,23.07206,23.47246,22.85764,23.53971,23.21731
1.051943E+19,1237678879411667234,9343,57715,549,eboss,GALAXY,AGN,3.866413,-3.404675,22.0142,21.53009,21.24328,20.81349,20.73967
1.052964E+19,1237674290219254121,9352,57805,800,eboss,GALAXY,STARBURST,119.6437,34.47408,22.43853,21.76337,21.9985,21.78134,21.8999
1.05328E+19,1237674366457938602,9355,57814,32,eboss,GALAXY,STARBURST,123.3671,34.61263,22.47319,22.08228,21.4757,21.51723,21.32876
1.053397E+19,1237657609107079326,9356,57809,168,eboss,GALAXY,STARFORMING,120.626,35.48821,24.63499,21.81251,20.62168,20.23138,22.82704
1.053527E+19,1237654391639900300,9357,57807,799,eboss,GALAXY,STARFORMING,119.4468,39.60912,23.62771,22.21996,20.92099,20.34307,19.87942
1.05374E+19,1237657608571126165,9359,58056,376,eboss,GALAXY,STARBURST,122.5685,36.92066,22.91017,22.13014,22.52966,22.2074,22.82699
1.053744E+19,1237654626789949943,9359,58056,530,eboss,GALAXY,STARBURST,121.8091,37.33619,22.4606,21.81585,21.49259,21.20647,21.39407
1.053865E+19,1237653587408060466,9360,58055,835,eboss,GALAXY,STARBURST,121.8411,40.40339,21.78554,21.56491,21.8583,22.37328,22.63177
1.054635E+19,1237663530252042396,9367,57758,171,eboss,GALAXY,STARFORMING,112.3282,38.77607,22.11319,21.33711,22.57614,21.16289,19.96925
1.054643E+19,1237663787412095464,9367,57758,442,eboss,GALAXY,STARBURST,110.5665,38.88884,21.81516,21.60356,20.97789,21.78159,20.87612
1.054753E+19,1237651250941329515,9368,57817,355,eboss,GALAXY,STARBURST,116.3519,37.69003,22.64888,21.87964,21.88431,21.66097,22.19711
1.057462E+19,1237666340799775119,9392,58104,626,eboss,GALAXY,STARBURST,16.97083,1.118936,22.24772,22.45675,21.80087,21.21572,21.26018
1.059141E+19,1237678595944219203,9407,58041,238,eboss,GALAXY,STARBURST,2.842458,1.560993,23.15452,22.63021,21.90635,21.3675,21.50146
1.061291E+19,1237678623313560374,9426,58123,630,eboss,GALAXY,STARFORMING,28.56789,4.895493,22.88971,23.3486,22.14837,21.48571,20.71811
1.061508E+19,1237678595948741293,9428,58101,335,eboss,GALAXY,STARBURST,13.18811,1.464825,22.66967,22.47198,21.67298,21.43342,20.82411
1.062192E+19,1237678621699015343,9434,57712,645,eboss,GALAXY,STARFORMING,19.58354,3.981498,23.57853,23.2373,21.91754,21.64391,21.12199
1.062289E+19,1237678621698883999,9435,58108,93,eboss,GALAXY,BROADLINE,19.24258,3.906956,22.86576,22.4963,22.17122,21.55716,20.80223
1.063549E+19,1237678622232150320,9446,58082,885,eboss,GALAXY,STARBURST,11.01876,4.349715,21.9998,23.91524,22.2025,21.9793,22.55433
1.074799E+19,1237667540678279354,9546,57864,526,eboss,GALAXY,STARBURST,146.4256,18.97484,24.25934,23.5729,22.86863,23.76724,22.1902
1.075583E+19,1237667541213249694,9553,57801,393,eboss,GALAXY,STARBURST,141.8985,18.209,24.01075,23.90285,22.56696,22.03696,22.69018
1.076044E+19,1237667210508436505,9557,58138,791,eboss,GALAXY,STARBURST,133.3326,18.97882,23.16577,22.89481,22.20397,21.70105,22.08666
1.076156E+19,1237667211044323998,9558,57806,771,eboss,GALAXY,STARBURST,130.9386,18.38351,25.15327,23.13018,22.53849,22.20817,21.50406
1.076251E+19,1237667210506666088,9559,57805,102,eboss,GALAXY,STARBURST,129.3757,17.20946,23.69173,23.12724,22.53282,21.99576,21.93792
1.076925E+19,1237667106892743464,9565,58127,76,eboss,GALAXY,STARBURST,133.3184,20.23906,23.74837,22.87893,22.26124,22.07622,22.18958
1.078183E+19,1237671261745316470,9576,57864,777,eboss,GALAXY,STARBURST,155.8036,15.71084,22.79051,22.55471,21.78996,21.93531,21.39245
1.029888E+19,1237663542611739096,9147,58038,1000,eboss,GALAXY,STARBURST,336.0565,-0.5874794,21.83747,21.78716,21.9693,21.40745,22.70409
1.030088E+19,1237678881011597782,9149,58039,88,eboss,GALAXY,STARBURST,339.3224,-1.84785,22.4507,21.94898,21.63457,21.78572,21.48533
1.030209E+19,1237660025031950933,9150,58043,397,eboss,GALAXY,STARBURST,340.1891,-0.824158,23.72686,21.71782,20.92065,20.75703,20.50811
1.03067E+19,1237663783655571824,9154,58013,773,eboss,GALAXY,STARBURST,348.7437,-0.389551,22.69363,21.97488,21.10634,20.84724,20.34729
1.030883E+19,1237678881554170259,9156,58039,325,eboss,GALAXY,STARFORMING,352.4074,-1.675089,22.57426,22.64681,21.15275,20.6597,20.19513
1.030886E+19,1237663783120208487,9156,58039,439,eboss,GALAXY,STARBURST,352.1368,-0.769836,22.71615,21.8856,21.38067,21.0617,20.57309
1.030992E+19,1237679998777229434,9157,57742,217,eboss,GALAXY,STARBURST,354.85,-1.448025,20.90105,20.88804,20.92114,21.39876,20.59103
1.031551E+19,1237678617938428388,9162,58040,62,eboss,GALAXY,STARBURST,322.8077,1.078676,22.03708,21.97197,22.52467,22.4583,22.29486
1.031786E+19,1237678595927965716,9164,58045,425,eboss,GALAXY,STARFORMING,325.6201,0.9626262,22.27822,21.8445,21.67442,21.78884,22.47748
1.031893E+19,1237663544219206002,9165,58048,217,eboss,GALAXY,STARBURST,328.8641,0.7218747,22.36769,22.24891,21.83403,22.1395,22.34983
1.032008E+19,1237663479794565238,9166,58051,293,eboss,GALAXY,STARBURST,330.8152,0.5738279,20.90679,20.42251,20.60965,20.75953,20.79972
1.032795E+19,1237663278458601818,9173,58069,270,eboss,GALAXY,STARBURST,346.1834,0.9408912,21.76041,21.1567,20.83644,20.46479,20.68842
1.033603E+19,1237663542606693535,9180,57693,983,eboss,GALAXY,AGN,324.4924,-0.557533,23.08554,21.91455,20.94129,20.61991,20.24954
1.036958E+19,1237679998777230235,9210,57656,151,eboss,GALAXY,BROADLINE,354.9224,-1.511258,23.00987,23.41721,22.83561,21.79186,21.49582
1.037294E+19,1237663275775558144,9213,57712,78,eboss,GALAXY,BROADLINE,349.1854,-1.070402,25.38354,22.98297,22.35549,21.70056,21.30356
1.037857E+19,1237678881549582948,9218,57724,84,eboss,GALAXY,STARBURST,341.9388,-1.4734,24.06569,22.52162,21.55275,21.41097,20.73165
1.038869E+19,1237656239008777034,9227,57932,34,eboss,GALAXY,STARFORMING,325.0698,1.059901,23.38402,22.80894,22.06178,21.64665,21.37667
1.039336E+19,1237678618477003894,9231,58017,635,eboss,GALAXY,STARFORMING,326.7524,1.595834,24.08724,24.35983,23.74127,22.82904,21.39719
1.039559E+19,1237678618477593636,9233,58035,556,eboss,GALAXY,STARFORMING,328.0864,1.685308,24.31484,23.85178,23.70875,22.09125,21.48661
1.039666E+19,1237679998229873016,9234,58037,348,eboss,GALAXY,STARFORMING,330.9159,-1.494612,23.43287,23.88615,22.5248,22.52912,21.38168
1.048799E+19,1237673701282218662,9315,57713,834,eboss,GALAXY,STARBURST,42.44753,-3.224947,23.22672,22.97631,22.31086,21.99776,21.61726
1.049342E+19,1237679322863436226,9320,58069,105,eboss,GALAXY,STARBURST,39.79896,-4.450676,25.78166,22.73075,21.87999,21.43555,21.08809
1.050692E+19,1237657065793126893,9332,58072,64,eboss,GALAXY,STARBURST,18.48083,-2.978114,22.88778,23.04949,22.01869,21.83035,21.25532
1.051271E+19,1237679324464415074,9337,57724,660,eboss,GALAXY,STARBURST,17.68888,-3.997113,24.2039,23.3529,22.42351,22.32752,22.20566
1.051484E+19,1237679254662873551,9339,57692,220,eboss,GALAXY,STARBURST,14.71134,-4.598063,25.68822,23.20529,22.31057,22.14312,21.48958
1.051829E+19,1237672793958973610,9342,57722,489,eboss,GALAXY,STARBURST,0.03490407,-4.278076,21.05454,20.26061,20.0076,19.93647,19.74961
1.05239E+19,1237678881023066608,9347,58042,425,eboss,GALAXY,STARBURST,5.587522,-2.224144,24.72659,22.75848,22.13344,21.74215,21.55986
1.053406E+19,1237654628399644928,9356,57809,496,eboss,GALAXY,STARFORMING,118.7533,36.46774,22.63034,22.09371,22.09163,22.25767,21.55791
1.053418E+19,1237654652561588602,9356,57809,954,eboss,GALAXY,STARFORMING,121.3114,37.47324,21.68921,21.40069,21.31854,20.72003,21.23303
1.053848E+19,1237654653635985691,9360,58055,198,eboss,GALAXY,STARBURST,121.7,39.09022,22.19084,21.82205,22.08006,21.85225,21.89541
1.054206E+19,1237651252550960123,9363,57742,941,eboss,GALAXY,STARBURST,113.576,36.47792,22.88117,22.53062,21.08098,20.54086,20.05843
1.054207E+19,1237651191349117142,9363,57742,986,eboss,GALAXY,STARFORMING,114.4013,35.60132,21.73286,21.13106,21.29237,21.54237,21.80833
1.05442E+19,1237674367528796884,9365,57749,530,eboss,GALAXY,STARBURST,115.4169,33.58303,22.38536,22.13894,21.59868,21.45329,21.50965
1.054532E+19,1237651273489711748,9366,57746,533,eboss,GALAXY,STARBURST,112.7048,37.53807,21.4583,20.90289,20.21277,20.07839,19.6614
1.054645E+19,1237673705039593968,9367,57758,535,eboss,GALAXY,STARFORMING,110.2113,39.78276,21.28399,19.59193,18.6893,18.2644,17.97183
1.055082E+19,1237657584951231044,9371,58073,48,eboss,GALAXY,STARBURST,42.57438,-0.9849503,23.83605,22.47316,21.80788,21.53575,20.82661
1.055533E+19,1237663782602474322,9375,58076,73,eboss,GALAXY,BROADLINE,35.81946,-1.154353,22.68903,23.22662,22.26843,21.53391,20.60305
1.056008E+19,1237666407916372519,9379,58081,952,eboss,GALAXY,STARBURST,24.7229,-0.1060479,23.11744,23.2433,22.31079,22.18566,21.83456
1.058011E+19,1237678617426526692,9397,58107,111,eboss,GALAXY,STARBURST,19.84037,1.267161,25.19937,23.21484,22.08939,21.70128,20.81887
1.058477E+19,1237678618500858070,9401,58103,660,eboss,GALAXY,STARFORMING,21.18436,2.090507,23.63157,23.65014,23.04306,22.27716,21.42233
1.059375E+19,1237657191445758365,9409,58051,573,eboss,GALAXY,STARBURST,8.359534,0.3548551,22.7399,23.12041,22.25587,22.07908,21.58268
1.059378E+19,1237663716018225896,9409,58051,689,eboss,GALAXY,STARBURST,8.958447,0.5105221,23.00765,22.82941,21.92189,21.80744,21.35698
1.060722E+19,1237678437551571558,9421,58081,419,eboss,GALAXY,STARBURST,35.90372,1.635206,23.33488,22.82252,21.75299,21.48844,21.37979
1.062405E+19,1237678619572569030,9436,58103,216,eboss,GALAXY,STARBURST,16.65397,2.889839,22.95736,22.57425,22.10975,21.84323,21.01623
1.063194E+19,1237678620105310248,9443,58074,228,eboss,GALAXY,STARBURST,7.072278,3.373112,24.26585,22.86266,22.06767,21.59531,21.15014
1.063423E+19,1237678619570274870,9445,58097,399,eboss,GALAXY,AGN,11.34281,3.004471,23.13484,23.28994,22.55111,21.60577,22.05068
1.07616E+19,1237667252920320915,9558,57806,898,eboss,GALAXY,STARBURST,131.6238,17.97422,23.71996,23.44402,22.47129,21.99525,21.86953
1.077399E+19,1237667783359922763,9569,57837,925,eboss,GALAXY,STARBURST,156.33,20.50792,25.23925,23.07539,22.09532,22.10779,22.0819
1.078298E+19,1237671261743874346,9577,57786,844,eboss,GALAXY,STARBURST,152.5106,15.16119,22.26215,22.78287,22.11254,21.84983,20.92255
1.079078E+19,1237667782282379827,9584,57786,546,eboss,GALAXY,STARBURST,147.4784,17.90137,22.77748,23.00741,22.16018,22.06183,22.41553
1.079537E+19,1237671125377876343,9588,57782,885,eboss,GALAXY,STARFORMING,150.0464,15.49269,24.32255,22.95062,22.54823,21.91765,22.2308
1.032003E+19,1237678595930522069,9166,58051,130,eboss,GALAXY,STARFORMING,331.5484,1.052019,21.98313,21.9124,21.66554,21.13762,20.69975
1.032126E+19,1237678595930653095,9167,58064,492,eboss,GALAXY,STARBURST,331.7529,1.151029,21.68102,20.67,19.98758,19.69401,19.51044
1.032242E+19,1237678597005574956,9168,58067,608,eboss,GALAXY,STARBURST,334.5321,1.957012,22.61066,22.03052,21.71523,21.85439,21.48145
1.032359E+19,1237678596470014103,9169,58069,770,eboss,GALAXY,STARFORMING,337.4343,1.770514,22.25888,21.96292,22.13251,22.23272,22.06078
1.03268E+19,1237678617411125648,9172,58015,151,eboss,GALAXY,STARBURST,344.6344,1.144076,22.85607,22.19397,22.36254,22.02651,22.65257
1.032806E+19,1237678596473684101,9173,58069,648,eboss,GALAXY,STARBURST,345.8389,1.885013,22.07726,21.57874,21.9206,22.18422,22.49955
1.032914E+19,1237663278459126154,9174,58070,486,eboss,GALAXY,STARFORMING,347.4351,0.8769011,21.72818,20.60917,20.30207,20.0322,19.84384
1.033138E+19,1237663462607880443,9176,58080,449,eboss,GALAXY,STARBURST,352.0562,0.7622444,22.05158,21.79669,20.99052,20.74318,20.40381
1.033139E+19,1237663463144554649,9176,58080,490,eboss,GALAXY,STARBURST,351.645,1.116074,21.74054,21.56525,21.9021,21.68801,21.01439
1.03358E+19,1237656567043260914,9180,57693,130,eboss,GALAXY,STARFORMING,323.8154,-1.063287,23.7957,21.72141,20.20751,19.6254,19.20008
1.033594E+19,1237663457241924532,9180,57693,658,eboss,GALAXY,STARFORMING,322.5424,-0.389467,23.74689,21.55573,20.26862,19.68099,19.21872
1.033595E+19,1237663542606037749,9180,57693,692,eboss,GALAXY,STARBURST,322.9481,-0.596631,21.96539,22.17365,21.69444,21.60148,21.25325
1.035741E+19,1237678595942318989,9199,57684,922,eboss,GALAXY,BROADLINE,358.5363,1.466922,23.93014,22.98902,22.61937,21.89471,21.0135
1.035846E+19,1237678596477747764,9200,57716,664,eboss,GALAXY,STARFORMING,355.2011,1.854748,23.08011,22.93998,22.54045,21.73061,21.74566
1.037856E+19,1237679998234591926,9218,57724,59,eboss,GALAXY,STARFORMING,341.7221,-1.763108,23.59986,24.50065,22.43325,22.05115,21.48214
1.038209E+19,1237678618473071808,9221,57938,602,eboss,GALAXY,BROADLINE,317.6771,1.365579,22.69392,22.52896,22.01362,21.40343,20.8228
1.038669E+19,1237678597000594173,9225,58013,947,eboss,GALAXY,BROADLINE,323.0746,1.716496,22.90749,22.68749,21.95883,21.30603,20.52175
1.039789E+19,1237678618479035088,9235,58021,755,eboss,GALAXY,STARBURST,331.2747,1.690547,25.15335,23.2787,22.1848,21.76394,21.63776
1.048559E+19,1237678879963415035,9313,57727,301,eboss,GALAXY,STARBURST,37.84758,-2.561047,22.94354,23.06626,21.93284,21.64801,20.9899
1.050244E+19,1237678889592422901,9328,57727,169,eboss,GALAXY,STARBURST,20.70284,-2.250519,23.23157,22.94259,22.50275,21.70653,21.02976
1.050373E+19,1237678890666885635,9329,57688,759,eboss,GALAXY,STARBURST,22.36449,-1.442208,23.99364,22.56313,21.87546,21.49404,21.1002
1.051155E+19,1237679324463235293,9336,57723,540,eboss,GALAXY,STARBURST,14.94188,-3.920422,23.5002,23.00506,22.11318,21.71714,21.89181
1.051498E+19,1237679433987850771,9339,57692,719,eboss,GALAXY,STARFORMING,14.32229,-3.120157,22.6799,22.89772,22.14905,21.77287,22.74448
1.053292E+19,1237674289682579927,9355,57814,474,eboss,GALAXY,STARBURST,120.3943,34.1674,21.84154,21.54281,20.85929,20.63913,20.26243
1.053506E+19,1237653586870403286,9357,57807,35,eboss,GALAXY,STARBURST,120.8797,38.70974,22.05441,21.39772,20.96643,20.89733,20.33825
1.053735E+19,1237657607497318487,9359,58056,193,eboss,GALAXY,STARBURST,123.2402,36.24703,21.69717,21.47864,21.32335,21.30163,21.2241
1.053748E+19,1237657596223750363,9359,58056,674,eboss,GALAXY,STARBURST,122.8074,37.90035,21.99733,21.64256,21.75976,21.64341,21.86466
1.053754E+19,1237657608034648507,9359,58056,893,eboss,GALAXY,STARBURST,123.7682,37.22141,21.40601,21.10621,20.62651,20.37688,20.27834
1.053845E+19,1237654665438429556,9360,58055,87,eboss,GALAXY,STARBURST,122.2428,37.77732,21.3818,21.20737,21.15429,20.81529,20.35398
1.054082E+19,1237651252013892238,9362,57801,515,eboss,GALAXY,STARBURST,113.7235,35.82264,21.50674,20.50566,21.32617,20.66184,20.78592
1.054193E+19,1237651273488597172,9363,57742,476,eboss,GALAXY,AGN,111.4483,35.3037,24.09565,21.9484,21.78239,20.46891,20.75833
1.054197E+19,1237651496289632453,9363,57742,615,eboss,GALAXY,STARBURST,111.908,35.6105,21.71801,21.12543,20.92369,21.32996,21.96051
1.054316E+19,1237654391636623472,9364,57699,841,eboss,GALAXY,STARBURST,114.0845,33.40758,22.62934,22.06134,21.88163,21.87339,20.97889
1.055108E+19,1237657070628700889,9371,58073,971,eboss,GALAXY,STARBURST,42.21126,-0.1533843,23.98383,22.59161,21.85048,21.60184,21.21283
1.057355E+19,1237663783668875358,9391,58072,799,eboss,GALAXY,STARBURST,19.12056,-0.2400473,24.36673,22.88171,22.33765,22.11006,21.80312
1.058251E+19,1237657071157772836,9399,58125,644,eboss,GALAXY,STARBURST,24.34788,0.4022793,22.80353,22.77944,21.82817,21.48715,21.48899
1.059815E+19,1237657190909935777,9413,58080,202,eboss,GALAXY,STARFORMING,10.87122,-0.1369161,24.36946,23.45896,22.62391,21.826,21.32924
1.060383E+19,1237678661440831585,9418,57728,397,eboss,GALAXY,STARFORMING,38.49855,3.838175,21.92349,19.89054,18.58237,18.28528,17.87253
1.06185E+19,1237678598633488991,9431,58102,490,eboss,GALAXY,STARBURST,14.06815,3.641897,23.00583,22.76552,21.94147,21.64438,20.88515
1.074806E+19,1237667540678869400,9546,57864,795,eboss,GALAXY,STARBURST,147.6723,19.41214,22.71759,22.77943,22.46106,22.22596,22.14429
1.075032E+19,1237667782279889665,9548,57785,815,eboss,GALAXY,STARBURST,141.7428,16.53172,22.90154,23.03431,21.92012,21.86547,21.29037
1.075366E+19,1237667292113470238,9551,57801,689,eboss,GALAXY,BROADLINE,134.4274,17.42499,22.32764,22.17266,21.52585,21.37311,20.3333
1.076491E+19,1237667210511778569,9561,57809,673,eboss,GALAXY,STARBURST,140.9565,21.68142,22.77118,23.17725,22.47807,22.14099,21.25903
1.076586E+19,1237667430093684916,9562,57817,22,eboss,GALAXY,STARBURST,140.3363,20.1652,23.41292,22.30301,21.86543,21.63018,22.3649
1.077062E+19,1237673807584559956,9566,58083,962,eboss,GALAXY,STARBURST,129.0327,21.07963,24.10758,22.96195,22.30078,22.13772,21.52521
1.078276E+19,1237671260133327186,9577,57786,58,eboss,GALAXY,BROADLINE,152.8708,13.99319,22.91268,22.55281,21.9389,21.17629,20.43032
1.078518E+19,1237667538543575125,9579,57867,689,eboss,GALAXY,STARBURST,148.3905,21.07851,24.63493,25.11459,21.54334,23.50532,22.0947
1.078861E+19,1237667735028892022,9582,57806,879,eboss,GALAXY,STARBURST,144.2644,17.35848,23.37184,22.78371,21.98034,21.53753,21.33211
1.081333E+19,1237664879409496457,9604,58133,689,eboss,GALAXY,STARBURST,133.9144,26.13875,24.18665,23.90112,22.02161,21.39418,20.39023
1.081653E+19,1237662225119838938,9607,58085,30,eboss,GALAXY,STARBURST,128.6323,25.17553,22.99551,23.18407,22.50281,21.94751,21.23123
1.082106E+19,1237661124540236519,9611,58107,131,eboss,GALAXY,STARBURST,130.3196,27.17649,23.62055,22.48936,21.83189,21.5651,21.59438
1.029765E+19,1237663543146840905,9146,58042,604,eboss,GALAXY,STARBURST,331.9951,-0.135256,22.58299,21.70859,21.36592,20.99482,21.10485
1.029865E+19,1237678881009631246,9147,58038,172,eboss,GALAXY,STARFORMING,334.8435,-1.782376,21.8629,22.20599,21.96552,21.92034,21.16672
1.03033E+19,1237666407361020042,9151,58067,697,eboss,GALAXY,STARBURST,342.4745,-0.579078,23.74827,23.05778,22.04267,21.7913,21.67006
1.030659E+19,1237663783118504122,9154,58013,360,eboss,GALAXY,STARBURST,348.3197,-0.7573007,22.12264,22.10111,21.86372,21.32777,22.82667
1.03067E+19,1237666407363707136,9154,58013,774,eboss,GALAXY,STARBURST,348.662,-0.5837163,21.77621,21.72874,21.11309,20.80021,20.58304
1.030778E+19,1237657190900826303,9155,58043,604,eboss,GALAXY,STARBURST,350.0189,-0.186571,22.31699,21.64443,21.328,21.09504,21.28937
1.031784E+19,1237678617402933950,9164,58045,342,eboss,GALAXY,STARBURST,326.0372,0.8395876,21.90272,21.47963,21.03573,20.96605,21.06369
1.03179E+19,1237678597001576863,9164,58045,565,eboss,GALAXY,STARBURST,325.4273,1.749566,22.93054,22.13374,22.28126,22.09652,22.01311
1.032118E+19,1237678595931308405,9167,58064,200,eboss,GALAXY,STARBURST,333.2944,1.247808,21.86975,21.78568,21.44996,21.06295,20.79054
1.032233E+19,1237678595932160613,9168,58067,287,eboss,GALAXY,STARBURST,335.2321,1.134297,22.62445,21.75505,20.88943,20.66134,20.39609
1.03257E+19,1237663479799350229,9171,58068,257,eboss,GALAXY,BROADLINE,341.7798,0.5673054,24.00659,23.20537,22.48577,21.19134,20.30635
1.032914E+19,1237678618486046928,9174,58070,502,eboss,GALAXY,STARBURST,347.4114,2.080411,21.81968,21.5923,21.0948,20.74388,20.68757
1.033243E+19,1237678617415975528,9177,58044,156,eboss,GALAXY,STARBURST,355.7936,1.227201,22.54009,22.61996,22.04817,21.74188,21.42264
